unix time ms,samples
1760398702416,55944946
1760398702456,55923032
1760398702496,55905548
1760398702535,55847940
1760398702575,55880237
1760398702615,55898684
1760398702655,55905111
1760398702695,55906774
1760398702735,55907865
1760398702775,55906399
1760398702815,55899843
1760398702855,55892676
1760398702895,55890722
1760398702935,55885102
1760398702975,55888399
1760398703015,55889431
1760398703055,55873830
1760398703095,55844722
1760398703135,55818377
1760398703175,55792415
1760398703215,55767881
1760398703255,55753311
1760398703295,55736675
1760398703335,55724859
1760398703375,55717753
1760398703415,55718048
1760398703455,55718444
1760398703494,55721734
1760398703534,55721926
1760398703574,55719068
1760398703614,55716310
1760398703654,55703671
1760398703694,55674096
1760398703734,55650724
1760398703774,55633141
1760398703814,55614342
1760398703854,55607419
1760398703894,55602255
1760398703934,55595284
1760398703974,55577455
1760398704014,55531060
1760398704054,55492277
1760398704094,55497798
1760398704134,55503884
1760398704174,55503860
1760398704214,55513010
1760398704254,55505861
1760398704294,55483969
1760398704334,55462844
1760398704374,55425738
1760398704414,55349036
1760398704454,55252692
1760398704494,55125072
1760398704534,55052220
1760398704574,55063861
1760398704614,54966878
1760398704654,54889000
1760398704694,54914324
1760398704734,55062735
1760398704774,55236155
1760398704814,55400039
1760398704854,55527257
1760398704894,55635250
1760398704934,55678797
1760398704974,55679851
1760398705014,55627734
1760398705054,55527514
1760398705094,55464821
1760398705134,55441243
1760398705174,55417762
1760398705214,55370472
1760398705254,55289015
1760398705294,55148690
1760398705334,55033535
1760398705374,54929231
1760398705413,54849614
1760398705453,54854194
1760398705493,54947963
1760398705533,54998019
1760398705573,55030822
1760398705613,55142406
1760398705653,55359118
1760398705693,55547141
1760398705733,55627647
1760398705773,55690992
1760398705813,55664705
1760398705853,55539125
1760398705894,55433504
1760398705934,55493541
1760398705974,55581379
1760398706014,55765768
1760398706054,55929431
1760398706094,56089441
1760398706134,56239177
1760398706174,56326722
1760398706214,56307825
1760398706254,56354110
1760398706294,56384309
1760398706334,56431223
1760398706373,56424882
1760398706413,56416972
1760398706453,56333247
1760398706493,56193015
1760398706533,56059590
1760398706573,56010640
1760398706613,56016544
1760398706653,56128861
1760398706693,56292604
1760398706733,56395479
1760398706773,56413111
1760398706813,56389475
1760398706853,56366584
1760398706893,56436874
1760398706933,56485443
1760398706973,56428000
1760398707013,56240761
1760398707053,56171622
1760398707093,56163952
1760398707133,56157048
1760398707173,56207752
1760398707213,56232203
1760398707253,56354033
1760398707293,56439880
1760398707332,56496867
1760398707372,56550929
1760398707412,56572461
1760398707452,56658504
1760398707492,56972981
1760398707532,57304857
1760398707572,57548492
1760398707612,57675702
1760398707652,57721593
1760398707692,57759246
1760398707732,57737390
1760398707772,57680626
1760398707811,57664402
1760398707851,57666109
1760398707891,57667436
1760398707931,57683096
1760398707971,57675410
1760398708011,57665573
1760398708051,57668123
1760398708091,57659709
1760398708131,57599064
1760398708171,57438166
1760398708211,57111482
1760398708251,56698832
1760398708292,56346018
1760398708332,56079607
1760398708372,55991554
1760398708412,56012239
1760398708452,56100856
1760398708492,56173145
1760398708532,56205734
1760398708572,56356147
1760398708612,56575915
1760398708652,56883600
1760398708692,57235215
1760398708732,57521803
1760398708771,57661716
1760398708811,57772517
1760398708851,57837315
1760398708891,57911450
1760398708931,58005919
1760398708971,58076965
1760398709011,58198722
1760398709051,58295633
1760398709091,58316638
1760398709131,58356634
1760398709171,58428571
1760398709211,58450100
1760398709251,58321101
1760398709291,58213201
1760398709331,58226618
1760398709371,58232312
1760398709411,58237103
1760398709451,58153175
1760398709491,58031607
1760398709531,57976974
1760398709571,57993866
1760398709611,58031808
1760398709651,57992902
1760398709691,57760201
1760398709730,57761797
1760398709770,58186427
1760398709810,58462172
1760398709850,58550699
1760398709890,58675260
1760398709930,58715943
1760398709970,58768296
1760398710010,58847032
1760398710050,58863713
1760398710090,58802170
1760398710130,58674617
1760398710170,58450673
1760398710211,58258574
1760398710251,58308135
1760398710291,58535092
1760398710331,58738740
1760398710371,58839741
1760398710411,58946345
1760398710451,59068023
1760398710491,59122917
1760398710531,59151861
1760398710571,59186116
1760398710611,59093231
1760398710651,59069289
1760398710690,59087627
1760398710730,59239725
1760398710770,59300725
1760398710810,59187603
1760398710850,59053632
1760398710890,58922815
1760398710930,58886912
1760398710970,58800092
1760398711010,58743952
1760398711050,58696932
1760398711090,58549102
1760398711130,58455232
1760398711170,58485471
1760398711210,58601987
1760398711250,58845897
1760398711290,59107451
1760398711330,59194301
1760398711370,59312696
1760398711410,59434404
1760398711450,59512186
1760398711490,59519296
1760398711530,59401273
1760398711570,59247076
1760398711610,59122626
1760398711649,58906214
1760398711689,58835241
1760398711729,58788954
1760398711769,58776893
1760398711809,58772434
1760398711849,58791846
1760398711889,58811520
1760398711929,58819153
1760398711969,58809974
1760398712009,58796315
1760398712049,58773257
1760398712089,58744615
1760398712130,58684790
1760398712170,58608124
1760398712210,58519225
1760398712250,58397235
1760398712290,58272062
1760398712330,58154722
1760398712370,58070935
1760398712410,58063192
1760398712450,58065612
1760398712490,58069077
1760398712530,58086822
1760398712570,58114862
1760398712609,58135219
1760398712649,58141284
1760398712689,58128801
1760398712729,58119180
1760398712769,58114892
1760398712809,58117423
1760398712849,58098713
1760398712889,58031768
1760398712929,57963517
1760398712969,57932153
1760398713009,57887212
1760398713049,57841698
1760398713089,57810465
1760398713129,57775486
1760398713169,57725754
1760398713209,57683403
1760398713249,57643533
1760398713289,57614500
1760398713329,57590979
1760398713369,57568142
1760398713409,57544200
1760398713449,57516823
1760398713489,57467363
1760398713529,57407457
1760398713568,57359754
1760398713608,57316379
1760398713648,57274441
1760398713688,57230513
1760398713728,57189991
1760398713768,57159832
1760398713808,57136885
1760398713848,57147942
1760398713888,57157010
1760398713928,57144216
1760398713968,57125305
1760398714008,57102046
1760398714049,57072550
1760398714089,57032721
1760398714129,57038827
1760398714169,57075694
1760398714209,57131562
1760398714249,57261636
1760398714289,57329525
1760398714329,57252889
1760398714369,57039510
1760398714409,56670568
1760398714449,56442616
1760398714489,56412197
1760398714528,56555196
1760398714568,56885001
1760398714608,56892925
1760398714648,56954487
1760398714688,57054976
1760398714728,57101263
1760398714768,57146696
1760398714808,57193295
1760398714848,57221736
1760398714888,57236308
1760398714928,57259989
1760398714968,57363651
1760398715008,57484988
1760398715048,57621650
1760398715088,57717077
1760398715128,57761868
1760398715168,57776068
1760398715208,57809450
1760398715248,57866162
1760398715288,57913695
1760398715328,57957049
1760398715368,57993736
1760398715408,58000886
1760398715448,57998596
1760398715487,58010748
1760398715527,58013329
1760398715567,58051592
1760398715607,58084081
1760398715647,58135761
1760398715687,58145060
1760398715727,58172367
1760398715767,58266498
1760398715807,58387714
1760398715847,58523573
1760398715887,58635068
1760398715927,58762190
1760398715968,58719970
1760398716008,58658167
1760398716048,58609349
1760398716088,58583659
1760398716128,58564678
1760398716168,58542896
1760398716208,58528474
1760398716248,58526626
1760398716288,58515439
1760398716328,58511492
1760398716368,58503628
1760398716408,58489890
1760398716447,58483452
1760398716487,58477597
1760398716527,58467755
1760398716567,58441745
1760398716607,58420123
1760398716647,58402497
1760398716687,58387564
1760398716727,58377400
1760398716767,58368472
1760398716807,58359153
1760398716847,58335803
1760398716887,58329587
1760398716927,58320749
1760398716967,58350486
1760398717007,58403512
1760398717047,58468890
1760398717087,58536840
1760398717127,58576971
1760398717167,58572221
1760398717207,58549444
1760398717247,58558311
1760398717287,58548138
1760398717327,58525652
1760398717367,58501098
1760398717406,58478815
1760398717446,58455076
1760398717486,58426548
1760398717526,58397693
1760398717566,58366595
1760398717606,58356190
1760398717646,58359612
1760398717686,58378131
1760398717726,58390178
1760398717766,58413558
1760398717806,58412678
1760398717846,58384374
1760398717887,58373730
1760398717927,58354951
1760398717967,58354288
1760398718007,58348716
1760398718047,58344934
1760398718087,58341773
1760398718127,58343771
1760398718167,58356694
1760398718207,58369621
1760398718247,58382971
1760398718287,58398340
1760398718327,58414057
1760398718366,58426520
1760398718406,58413330
1760398718446,58388723
1760398718486,58354807
1760398718526,58338779
1760398718566,58328806
1760398718606,58311674
1760398718646,58301521
1760398718686,58294130
1760398718726,58284705
1760398718766,58274544
1760398718806,58273261
1760398718846,58271010
1760398718886,58270759
1760398718926,58270195
1760398718966,58273808
1760398719006,58270215
1760398719046,58256769
1760398719086,58225219
1760398719126,58194833
1760398719166,58154667
1760398719206,58120198
1760398719246,58087374
1760398719286,58066995
1760398719325,58051683
1760398719365,58037627
1760398719405,58021447
1760398719445,57932221
1760398719485,57889938
1760398719525,57876485
1760398719565,57975823
1760398719605,58044074
1760398719645,58003708
1760398719685,57944390
1760398719725,57799925
1760398719765,57661288
1760398719806,57678297
1760398719846,57757737
1760398719886,57828043
1760398719926,57867565
1760398719966,57887311
1760398720006,57869875
1760398720046,57836611
1760398720086,57802193
1760398720126,57757490
1760398720166,57624231
1760398720206,57463592
1760398720246,57148096
1760398720285,56684828
1760398720325,56775408
1760398720365,56949833
1760398720405,57178347
1760398720445,57327585
1760398720485,57496559
1760398720525,57628064
1760398720565,57785317
1760398720605,57957731
1760398720645,58101110
1760398720685,58228730
1760398720725,58340752
1760398720765,58415916
1760398720805,58443500
1760398720845,58459685
1760398720885,58457738
1760398720925,58495547
1760398720965,58555461
1760398721005,58590700
1760398721045,58604886
1760398721085,58613835
1760398721125,58657061
1760398721165,58705778
1760398721205,58671926
1760398721244,58503933
1760398721284,58301405
1760398721324,57943879
1760398721364,57836631
1760398721404,57871443
1760398721444,57896729
1760398721484,57914760
1760398721524,57973742
1760398721564,58063554
1760398721604,58153047
1760398721644,58236551
1760398721684,58283026
1760398721725,58322442
1760398721765,58341541
1760398721805,58344559
1760398721845,58330393
